player_id,full_name,first_name,last_name,pitch_hand,season,games_pitched,total_innings_pitched,total_hits_allowed,total_runs_allowed,total_earned_runs,total_walks,total_strikeouts,total_home_runs_allowed,total_hit_batsmen,wins,losses,saves,holds,blown_saves,avg_innings_per_game,avg_hits_per_game,avg_runs_per_game,avg_earned_runs_per_game,avg_walks_per_game,avg_strikeouts_per_game,season_era,season_whip,k_per_9,bb_per_9,k_bb_ratio,hr_per_9,h_per_9,batting_avg_against,fip,win_percentage,quality_start_pct,total_pitches,total_strikes_thrown,strike_percentage,avg_pitches_per_game,games_started_approx,innings_per_start,strikeouts_per_walk,lob_pct,era_minus_fip,pitches_per_inning,swstr_pct,is_reliever,save_conversion_rate
489119,Wade Miley,Wade,Miley,L,2023,23,118.7,99,44,42,38,79,16,0,0,0,0,0,0,5.16,4.3,1.91,1.83,1.65,3.43,3.18,1.15,5.99,2.88,2.08,1.21,7.51,0.218,4.58,,39.1,492,399,81.1,21.39,23,5.16,2.08,81.2,-1.4,4.14,48.2,0,
596133,Luke Weaver,Luke,Weaver,R,2023,29,117.6,155,90,88,40,109,29,0,0,0,0,0,0,4.06,5.34,3.1,3.03,1.38,3.76,6.73,1.66,8.34,3.06,2.73,2.22,11.86,0.305,5.57,,6.9,564,445,78.9,19.45,29,4.06,2.73,68.0,1.16,4.8,58.0,0,
663623,Jake Irvin,Jacob,Irvin,R,2023,24,116.8,118,66,62,54,99,20,0,0,0,0,0,0,4.87,4.92,2.75,2.58,2.25,4.13,4.78,1.47,7.63,4.16,1.83,1.54,9.09,0.252,5.12,,33.3,530,411,77.5,22.08,24,4.87,1.83,73.6,-0.34,4.54,56.0,0,
628711,Julio Urías,Julio,Urías,L,2023,21,115.7,112,61,60,24,117,24,0,0,0,0,0,0,5.51,5.33,2.9,2.86,1.14,5.57,4.67,1.18,9.1,1.87,4.88,1.87,8.71,0.244,4.5,,52.4,485,399,82.3,23.1,21,5.51,4.88,73.2,0.17,4.19,72.4,0,
663556,Shane McClanahan,Shane,McClanahan,L,2023,21,113.6,95,42,42,41,121,15,0,0,0,0,0,0,5.41,4.52,2.0,2.0,1.95,5.76,3.33,1.2,9.59,3.25,2.95,1.19,7.53,0.218,3.87,,57.1,470,384,81.7,22.38,21,5.41,2.95,81.7,-0.54,4.14,77.2,0,
682227,Brandon Williamson,Brandon,Williamson,L,2023,23,112.8,111,63,58,39,98,18,0,0,0,0,0,0,4.9,4.83,2.74,2.52,1.7,4.26,4.63,1.33,7.82,3.11,2.51,1.44,8.86,0.247,4.57,,30.4,494,393,79.6,21.48,23,4.9,2.51,69.7,0.06,4.38,59.5,0,
605288,Adrian Houser,Adrian,Houser,R,2023,24,112.7,125,57,52,35,99,13,0,0,0,0,0,0,4.7,5.21,2.38,2.17,1.46,4.13,4.15,1.42,7.91,2.8,2.83,1.04,9.98,0.27,3.87,,25.0,495,381,77.0,20.62,24,4.7,2.83,72.6,0.28,4.39,60.0,0,
694297,Brandon Pfaadt,Brandon,Pfaadt,R,2023,24,112.4,128,71,69,31,120,25,0,0,0,0,0,0,4.68,5.33,2.96,2.88,1.29,5.0,5.52,1.41,9.61,2.48,3.87,2.0,10.25,0.275,4.78,,12.5,509,401,78.8,21.21,24,4.68,3.87,71.0,0.74,4.53,70.7,0,
640455,Sean Manaea,Sean,Manaea,L,2023,38,111.8,107,69,59,42,131,15,0,0,0,0,0,0,2.94,2.82,1.82,1.55,1.11,3.45,4.75,1.33,10.55,3.38,3.12,1.21,8.61,0.242,3.73,,7.9,513,406,79.1,13.5,0,,3.12,62.5,1.02,4.59,76.6,1,
668881,Hunter Greene,Christian,Greene,R,2023,22,109.2,111,65,60,48,152,19,0,0,0,0,0,0,4.96,5.05,2.95,2.73,2.18,6.91,4.95,1.46,12.53,3.96,3.17,1.57,9.15,0.253,4.0,,31.8,498,399,80.1,22.64,22,4.96,3.17,71.0,0.95,4.56,91.6,0,
656849,David Peterson,David,Peterson,L,2023,27,107.5,124,64,62,50,128,16,0,0,0,0,0,0,3.98,4.59,2.37,2.3,1.85,4.74,5.19,1.62,10.72,4.19,2.56,1.34,10.38,0.278,4.15,,14.8,497,398,80.1,18.41,27,3.98,2.56,72.6,1.04,4.62,77.3,0,
628317,Kenta Maeda,Kenta,Maeda,R,2023,23,107.4,100,53,52,31,121,17,0,0,0,0,0,0,4.67,4.35,2.3,2.26,1.35,5.26,4.36,1.22,10.14,2.6,3.9,1.42,8.38,0.237,3.87,,26.1,448,354,79.0,19.48,23,4.67,3.9,72.8,0.49,4.17,81.0,0,
607259,Nick Martinez,Nicholas,Martinez,R,2023,62,106.6,95,40,37,39,106,12,0,0,0,0,0,0,1.72,1.53,0.65,0.6,0.63,1.71,3.12,1.26,8.95,3.29,2.72,1.01,8.02,0.229,3.77,,3.2,463,366,79.0,7.47,0,,2.72,80.2,-0.65,4.34,68.7,1,
665622,Luis Medina,Luis,Medina,R,2023,23,106.4,109,73,66,57,106,14,0,0,0,0,0,0,4.63,4.74,3.17,2.87,2.48,4.61,5.58,1.56,8.97,4.82,1.86,1.18,9.22,0.255,4.53,,13.0,495,381,77.0,21.52,23,4.63,1.86,63.5,1.05,4.65,64.2,0,
593334,Domingo Germán,Domingo,Germán,R,2023,20,106.1,83,61,55,34,114,20,0,0,0,0,0,0,5.3,4.15,3.05,2.75,1.7,5.7,4.67,1.1,9.67,2.88,3.35,1.7,7.04,0.207,4.46,,30.0,445,358,80.4,22.25,20,5.3,3.35,62.9,0.21,4.19,76.9,0,
665871,Javier Assad,Javier,Assad,R,2023,33,106.0,95,40,39,42,95,13,0,0,0,0,0,0,3.21,2.88,1.21,1.18,1.27,2.88,3.31,1.29,8.07,3.57,2.26,1.1,8.07,0.23,4.19,,12.1,458,336,73.4,13.88,33,3.21,2.26,81.6,-0.88,4.32,62.2,0,
671096,Andrew Abbott,Andrew,Abbott,L,2023,21,105.6,100,47,47,44,120,16,0,0,0,0,0,0,5.03,4.76,2.24,2.24,2.1,5.71,4.01,1.36,10.23,3.75,2.73,1.36,8.52,0.24,4.15,,42.9,460,369,80.2,21.9,21,5.03,2.73,79.8,-0.14,4.36,78.3,0,
656557,Tanner Houck,Tanner,Houck,R,2023,21,105.3,104,61,59,41,99,14,0,0,0,0,0,0,5.01,4.95,2.9,2.81,1.95,4.71,5.04,1.38,8.46,3.5,2.41,1.2,8.89,0.248,4.22,,23.8,465,361,77.6,22.14,21,5.01,2.41,67.0,0.82,4.42,63.9,0,
671737,Taj Bradley,Taj,Bradley,R,2023,23,102.1,106,69,65,39,129,23,0,0,0,0,0,0,4.44,4.61,3.0,2.83,1.7,5.61,5.73,1.42,11.37,3.44,3.31,2.03,9.34,0.257,4.75,,4.3,460,349,75.9,20.0,23,4.44,3.31,67.4,0.98,4.51,84.1,0,
621112,Paul Blackburn,Paul,Blackburn,R,2023,21,101.8,117,54,51,43,104,11,0,0,0,0,0,0,4.85,5.57,2.57,2.43,2.05,4.95,4.51,1.57,9.19,3.8,2.42,0.97,10.34,0.277,3.83,,28.6,464,369,79.5,22.1,21,4.85,2.42,73.3,0.68,4.56,67.2,0,
543101,Anthony DeSclafani,Anthony,DeSclafani,R,2023,20,101.5,106,59,54,22,80,15,0,0,0,0,0,0,5.08,5.3,2.95,2.7,1.1,4.0,4.79,1.26,7.09,1.95,3.64,1.33,9.4,0.258,4.2,,40.0,434,313,72.1,21.7,20,5.08,3.64,64.5,0.59,4.28,55.3,0,
519242,Chris Sale,Christopher,Sale,L,2023,20,100.8,87,52,49,29,125,15,0,0,0,0,0,0,5.04,4.35,2.6,2.45,1.45,6.25,4.38,1.15,11.16,2.59,4.31,1.34,7.77,0.223,3.52,,30.0,426,336,78.9,21.3,20,5.04,4.31,67.4,0.86,4.23,88.0,0,
571927,Steven Matz,Steven,Matz,L,2023,25,100.8,108,48,45,32,98,11,0,0,0,0,0,0,4.03,4.32,1.92,1.8,1.28,3.92,4.02,1.39,8.75,2.86,3.06,0.98,9.64,0.263,3.63,,16.0,449,382,85.1,17.96,25,4.03,3.06,73.8,0.39,4.45,65.5,0,
650911,Cristopher Sánchez,Cristopher,Sánchez,L,2023,20,100.5,90,46,39,17,97,16,0,0,0,0,0,0,5.03,4.5,2.3,1.95,0.85,4.85,3.49,1.06,8.69,1.52,5.71,1.43,8.06,0.23,3.85,,35.0,408,318,77.9,20.4,20,5.03,5.71,72.1,-0.36,4.06,71.3,0,
681857,Reese Olson,William,Olson,R,2023,21,100.4,83,49,46,33,103,14,0,0,0,0,0,0,4.78,3.95,2.33,2.19,1.57,4.9,4.12,1.16,9.23,2.96,3.12,1.25,7.44,0.216,3.95,,28.6,422,345,81.8,20.1,21,4.78,3.12,69.5,0.17,4.2,73.2,0,
664062,Tony Gonsolin,Anthony,Gonsolin,R,2023,20,100.2,86,61,57,40,82,19,0,0,0,0,0,0,5.01,4.3,3.05,2.85,2.0,4.1,5.12,1.26,7.37,3.59,2.05,1.71,7.72,0.222,5.23,,20.0,436,337,77.3,21.8,20,5.01,2.05,65.4,-0.11,4.35,56.4,0,
623167,Chris Flexen,Christopher,Flexen,R,2023,29,100.0,133,81,78,38,74,25,0,0,0,0,0,0,3.45,4.59,2.79,2.69,1.31,2.55,7.02,1.71,6.66,3.42,1.95,2.25,11.97,0.307,6.11,,6.9,466,354,76.0,16.07,29,3.45,1.95,66.2,0.91,4.66,47.6,0,
666214,Joey Wentz,Joseph,Wentz,L,2023,25,99.6,131,87,81,47,98,25,0,0,0,0,0,0,3.98,5.24,3.48,3.24,1.88,3.92,7.32,1.79,8.86,4.25,2.09,2.26,11.84,0.305,5.91,,4.0,493,386,78.3,19.72,25,3.98,2.09,63.6,1.41,4.95,59.6,0,
425794,Adam Wainwright,Adam,Wainwright,R,2023,21,97.5,151,89,83,41,55,20,0,0,0,0,0,0,4.64,7.19,4.24,3.95,1.95,2.62,7.66,1.97,5.08,3.78,1.34,1.85,13.94,0.34,6.0,,19.0,484,360,74.4,23.05,21,4.64,1.34,62.8,1.66,4.96,34.1,0,
615698,Cal Quantrill,Cal,Quantrill,R,2023,19,97.1,111,59,58,35,58,11,0,0,0,0,0,0,5.11,5.84,3.11,3.05,1.84,3.05,5.38,1.5,5.38,3.24,1.66,1.02,10.29,0.276,4.56,,42.1,444,332,74.8,23.37,19,5.11,1.66,66.6,0.82,4.57,39.2,0,
665795,Edward Cabrera,Edward,Cabrera,R,2023,22,97.1,78,48,47,66,118,11,0,0,0,0,0,0,4.41,3.55,2.18,2.14,3.0,5.36,4.36,1.48,10.94,6.12,1.79,1.02,7.23,0.211,4.28,,13.6,435,350,80.5,19.77,22,4.41,1.79,74.7,0.08,4.48,81.4,0,
605397,Joe Musgrove,Joseph,Musgrove,R,2023,17,96.4,90,35,33,21,97,10,0,0,0,0,0,0,5.67,5.29,2.06,1.94,1.24,5.71,3.08,1.15,9.06,1.96,4.62,0.93,8.4,0.237,3.19,,64.7,400,327,81.8,23.53,17,5.67,4.62,78.4,-0.11,4.15,72.8,0,
650633,Michael King,Michael,King,R,2023,49,95.10000000000001,88,35,32,32,127,10,0,0,0,0,0,0,1.94,1.8,0.71,0.65,0.65,2.59,3.03,1.26,12.02,3.03,3.97,0.95,8.33,0.236,2.91,,4.1,432,357,82.6,8.82,0,,3.97,80.2,0.12,4.54,88.2,1,
572020,James Paxton,James,Paxton,L,2023,19,94.6,93,51,48,33,101,18,0,0,0,0,0,0,4.98,4.89,2.68,2.53,1.74,5.32,4.57,1.33,9.61,3.14,3.06,1.71,8.85,0.247,4.58,,42.1,411,339,82.5,21.63,19,4.98,3.06,74.4,-0.01,4.34,73.7,0,
622072,Alex Wood,Robert,Wood,L,2023,29,92.3,98,52,47,42,74,9,0,0,0,0,0,0,3.18,3.38,1.79,1.62,1.45,2.55,4.58,1.52,7.22,4.1,1.76,0.88,9.56,0.261,4.23,,0.0,429,350,81.6,14.79,29,3.18,1.76,69.1,0.35,4.65,51.7,0,
675540,Xzavion Curry,Xzavion,Curry,R,2023,41,91.5,98,47,43,30,67,12,0,0,0,0,0,0,2.23,2.39,1.15,1.05,0.73,1.63,4.23,1.4,6.59,2.95,2.23,1.18,9.64,0.263,4.42,,2.4,404,304,75.2,9.85,0,,2.23,72.8,-0.19,4.42,49.8,1,
666142,Cole Ragans,Cole,Ragans,L,2023,29,91.1,70,40,37,41,113,7,0,0,0,0,0,0,3.14,2.41,1.38,1.28,1.41,3.9,3.66,1.22,11.16,4.05,2.76,0.69,6.92,0.204,3.07,,24.1,393,314,79.9,13.55,29,3.14,2.76,70.2,0.59,4.31,86.3,0,
691587,Eury Pérez,Eury,Pérez,R,2023,19,89.0,72,35,32,31,108,15,0,0,0,0,0,0,4.68,3.79,1.84,1.68,1.63,5.68,3.24,1.16,10.92,3.13,3.48,1.52,7.28,0.212,4.01,,31.6,374,305,81.6,19.68,19,4.68,3.48,82.9,-0.77,4.2,86.6,0,
641793,Zack Littell,Zack,Littell,R,2023,29,88.5,94,43,41,12,78,13,0,0,0,0,0,0,3.05,3.24,1.48,1.41,0.41,2.69,4.17,1.2,7.93,1.22,6.5,1.32,9.56,0.261,3.75,,13.8,386,282,73.1,13.31,29,3.05,6.5,71.8,0.42,4.36,60.6,0,
592789,Noah Syndergaard,Noah,Syndergaard,R,2023,18,87.5,104,65,64,19,56,22,0,0,0,0,0,0,4.86,5.78,3.61,3.56,1.06,3.11,6.58,1.41,5.76,1.95,2.95,2.26,10.7,0.284,5.84,,22.2,391,293,74.9,21.72,18,4.86,2.95,62.9,0.74,4.47,43.0,0,
471911,Carlos Carrasco,Carlos,Carrasco,R,2023,20,87.2,115,71,68,38,66,18,0,0,0,0,0,0,4.36,5.75,3.55,3.4,1.9,3.3,7.02,1.75,6.81,3.92,1.74,1.86,11.87,0.305,5.68,,15.0,419,313,74.7,20.95,20,4.36,1.74,64.2,1.34,4.81,47.3,0,
622663,Luis Severino,Luis,Severino,R,2023,19,86.3,113,73,66,34,79,23,0,0,0,0,0,0,4.54,5.95,3.84,3.47,1.79,4.16,6.88,1.7,8.24,3.55,2.32,2.4,11.78,0.304,6.02,,26.3,418,336,80.4,22.0,19,4.54,2.32,64.5,0.86,4.84,56.7,0,
642232,Ryan Yarbrough,Ryan,Yarbrough,L,2023,25,85.7,96,45,45,14,67,13,0,0,0,0,0,0,3.43,3.84,1.8,1.8,0.56,2.68,4.73,1.28,7.04,1.47,4.79,1.37,10.08,0.272,4.1,,12.0,376,299,79.5,15.04,25,3.43,4.79,70.8,0.63,4.39,53.5,0,
548389,Ross Stripling,Thomas,Stripling,R,2023,22,85.5,104,54,53,16,70,20,0,0,0,0,0,0,3.89,4.73,2.45,2.41,0.73,3.18,5.58,1.4,7.37,1.68,4.38,2.11,10.95,0.288,5.16,,9.1,383,307,80.2,17.41,22,3.89,4.38,71.7,0.42,4.48,54.8,0,
669947,Jesse Scholtens,Jesse,Scholtens,R,2023,26,85.2,104,56,53,30,61,16,0,0,0,0,0,0,3.28,4.0,2.15,2.04,1.15,2.35,5.6,1.57,6.44,3.17,2.03,1.69,10.99,0.289,5.27,,11.5,391,290,74.2,15.04,26,3.28,2.03,69.9,0.33,4.59,46.8,0,
666745,Jhony Brito,Jhony,Brito,R,2023,25,85.2,82,47,43,28,72,14,0,0,0,0,0,0,3.41,3.28,1.88,1.72,1.12,2.88,4.54,1.29,7.61,2.96,2.57,1.48,8.66,0.243,4.63,,0.0,375,296,78.9,15.0,25,3.41,2.57,69.7,-0.09,4.4,57.6,0,
693433,Bryan Woo,Bryan,Woo,R,2023,18,85.1,75,44,41,31,93,13,0,0,0,0,0,0,4.73,4.17,2.44,2.28,1.72,5.17,4.34,1.25,9.84,3.28,3.0,1.37,7.93,0.227,4.09,,22.2,371,293,79.0,20.61,18,4.73,3.0,70.6,0.25,4.36,75.2,0,
657053,Touki Toussaint,Dany,Toussaint,R,2023,20,84.9,69,48,48,57,85,10,0,0,0,0,0,0,4.25,3.45,2.4,2.4,2.85,4.25,5.09,1.48,9.01,6.04,1.49,1.06,7.31,0.213,4.74,,10.0,385,312,81.0,19.25,20,4.25,1.49,69.6,0.35,4.53,66.2,0,
663567,Peter Lambert,Peter,Lambert,R,2023,26,84.8,94,57,55,31,73,18,0,0,0,0,0,0,3.26,3.62,2.19,2.12,1.19,2.81,5.84,1.47,7.75,3.29,2.35,1.91,9.98,0.27,5.33,,11.5,387,300,77.5,14.88,26,3.26,2.35,68.1,0.51,4.56,56.6,0,
674072,Tommy Henry,Thomas,Henry,L,2023,17,84.8,86,42,41,35,64,12,0,0,0,0,0,0,4.99,5.06,2.47,2.41,2.06,3.76,4.35,1.43,6.79,3.71,1.83,1.27,9.13,0.253,4.77,,35.3,382,280,73.3,22.47,17,4.99,1.83,75.8,-0.42,4.5,50.3,0,
621381,Matt Strahm,Matthew,Strahm,L,2023,63,84.6,71,34,32,23,113,11,0,0,0,0,0,0,1.34,1.13,0.54,0.51,0.37,1.79,3.4,1.11,12.02,2.45,4.91,1.17,7.55,0.219,3.03,,0.0,371,305,82.2,5.89,0,,4.91,76.3,0.37,4.39,91.4,1,
608331,Max Fried,Max,Fried,L,2023,16,84.5,78,27,25,22,88,8,0,0,0,0,0,0,5.28,4.88,1.69,1.56,1.38,5.5,2.66,1.18,9.37,2.34,4.0,0.85,8.31,0.235,3.13,,43.8,348,277,79.6,21.75,16,5.28,4.0,82.2,-0.47,4.12,75.9,0,
666201,Alek Manoah,Alek,Manoah,R,2023,19,84.3,93,61,57,59,79,15,0,0,0,0,0,0,4.44,4.89,3.21,3.0,3.11,4.16,6.09,1.8,8.43,6.3,1.34,1.6,9.93,0.269,5.74,,21.1,415,318,76.6,21.84,19,4.44,1.34,69.5,0.35,4.92,57.1,0,
594902,Ben Lively,Edward,Lively,R,2023,19,84.0,96,53,53,25,79,20,0,0,0,0,0,0,4.42,5.05,2.79,2.79,1.32,4.16,5.68,1.44,8.46,2.68,3.16,2.14,10.29,0.276,5.31,,10.5,383,293,76.5,20.16,19,4.42,3.16,73.1,0.37,4.56,61.9,0,
502624,Chase Anderson,Robert,Anderson,R,2023,19,84.0,90,53,52,33,64,17,0,0,0,0,0,0,4.42,4.74,2.79,2.74,1.74,3.37,5.57,1.46,6.86,3.54,1.94,1.82,9.64,0.263,5.49,,21.1,372,282,75.8,19.58,19,4.42,1.94,70.6,0.08,4.43,51.6,0,
657756,Connor Seabold,Connor,Seabold,R,2023,27,83.6,116,76,73,28,67,19,0,0,0,0,0,0,3.1,4.3,2.81,2.7,1.04,2.48,7.86,1.72,7.21,3.01,2.39,2.05,12.49,0.316,5.56,,7.4,408,310,76.0,15.11,27,3.1,2.39,57.9,2.3,4.88,49.3,0,
669713,Hayden Wesneski,Hayden,Wesneski,R,2023,33,83.5,79,48,44,32,83,19,0,0,0,0,0,0,2.53,2.39,1.45,1.33,0.97,2.52,4.74,1.33,8.95,3.45,2.59,2.05,8.51,0.24,5.32,,9.1,381,291,76.4,11.55,0,,2.59,74.6,-0.58,4.56,65.4,1,
682847,Luis L. Ortiz,Luis,Ortiz,R,2023,18,83.4,99,50,46,48,59,13,0,0,0,0,0,0,4.63,5.5,2.78,2.56,2.67,3.28,4.96,1.76,6.37,5.18,1.23,1.4,10.68,0.284,5.54,,16.7,400,283,70.8,22.22,18,4.63,1.23,75.3,-0.58,4.8,44.2,0,
641712,Dakota Hudson,Dakota,Hudson,R,2023,19,82.3,90,46,45,37,47,9,0,0,0,0,0,0,4.33,4.74,2.42,2.37,1.95,2.47,4.92,1.54,5.14,4.05,1.27,0.98,9.84,0.267,4.83,,21.1,369,276,74.8,19.42,19,4.33,1.27,70.8,0.09,4.48,38.2,0,
668909,Gavin Williams,Gavin,Williams,R,2023,16,80.6,66,32,30,37,81,8,0,0,0,0,0,0,5.04,4.13,2.0,1.88,2.31,5.06,3.35,1.28,9.04,4.13,2.19,0.89,7.37,0.214,3.86,,25.0,347,278,80.1,21.69,16,5.04,2.19,77.3,-0.51,4.31,70.0,0,
663941,Tristan Beck,Tristan,Beck,R,2023,33,80.1,83,40,37,21,68,10,0,0,0,0,0,0,2.43,2.52,1.21,1.12,0.64,2.06,4.16,1.3,7.64,2.36,3.24,1.12,9.33,0.257,3.91,,0.0,354,273,77.1,10.73,0,,3.24,71.1,0.25,4.42,57.6,1,
596001,Jakob Junis,Jakob,Junis,R,2023,40,79.7,90,42,37,21,96,12,0,0,0,0,0,0,1.99,2.25,1.05,0.93,0.53,2.4,4.18,1.39,10.84,2.37,4.57,1.36,10.16,0.273,3.54,,0.0,368,298,81.0,9.2,0,,4.57,73.2,0.64,4.62,78.3,1,
656232,Brandon Bielak,Brandon,Bielak,R,2023,16,79.5,89,45,36,37,64,13,0,0,0,0,0,0,4.97,5.56,2.81,2.25,2.31,4.0,4.08,1.58,7.25,4.19,1.73,1.47,10.08,0.272,5.11,,12.5,367,267,72.8,22.94,16,4.97,1.73,75.1,-1.03,4.62,52.3,0,
669373,Tarik Skubal,Tarik,Skubal,L,2023,15,79.4,58,28,25,14,102,4,0,0,0,0,0,0,5.29,3.87,1.87,1.67,0.93,6.8,2.83,0.91,11.56,1.59,7.29,0.45,6.57,0.196,1.81,,33.3,310,254,81.9,20.67,15,5.29,7.29,66.3,1.02,3.9,98.7,0,
630023,Yonny Chirinos,Yonny,Chirinos,R,2023,20,79.4,91,53,51,27,53,15,0,0,0,0,0,0,3.97,4.55,2.65,2.55,1.35,2.65,5.78,1.49,6.01,3.06,1.96,1.7,10.31,0.276,5.34,,5.0,369,262,71.0,18.45,20,3.97,1.96,67.0,0.44,4.65,43.1,0,
642545,Jaime Barria,Jaime,Barria,R,2023,34,79.3,91,63,52,30,62,20,0,0,0,0,0,0,2.33,2.68,1.85,1.53,0.88,1.82,5.9,1.53,7.04,3.4,2.07,2.27,10.33,0.277,6.05,,0.0,363,274,75.5,10.68,0,,2.07,62.4,-0.15,4.58,51.2,1,
605200,Zach Davies,Zachary,Davies,R,2023,18,79.3,98,67,64,39,72,10,0,0,0,0,0,0,4.41,5.44,3.72,3.56,2.17,4.0,7.26,1.73,8.17,4.43,1.85,1.13,11.12,0.292,4.5,,16.7,378,292,77.2,21.0,18,4.41,1.85,56.9,2.76,4.77,57.1,0,
666205,Kyle Muller,Kyle,Muller,L,2023,22,78.8,117,67,67,40,59,17,0,0,0,0,0,0,3.58,5.32,3.05,3.05,1.82,2.68,7.65,1.99,6.74,4.57,1.48,1.94,13.36,0.331,6.03,,0.0,389,282,72.5,17.68,22,3.58,1.48,67.6,1.62,4.94,45.5,0,
650556,Bryan Abreu,Bryan,Abreu,R,2023,82,78.6,52,24,20,35,116,7,0,0,0,0,0,0,0.96,0.63,0.29,0.24,0.43,1.41,2.29,1.11,13.28,4.01,3.31,0.8,5.95,0.181,2.74,,0.0,334,283,84.7,4.07,0,,3.31,81.6,-0.45,4.25,104.2,1,
656234,Jake Bird,Jacob,Bird,R,2023,70,78.6,94,47,43,27,77,6,0,0,0,0,0,0,1.12,1.34,0.67,0.61,0.39,1.1,4.92,1.54,8.82,3.09,2.85,0.69,10.76,0.285,3.26,,0.0,382,287,75.1,5.46,0,,2.85,65.7,1.66,4.86,60.5,1,
663559,Bailey Falter,Bailey,Falter,L,2023,18,77.4,94,55,48,20,60,17,0,0,0,0,0,0,4.3,5.22,3.06,2.67,1.11,3.33,5.58,1.47,6.98,2.33,3.0,1.98,10.93,0.288,5.28,,22.2,348,268,77.0,19.33,18,4.3,3.0,65.4,0.3,4.5,51.7,0,
670174,Josh Winckowski,Joshua,Winckowski,R,2023,60,77.1,89,34,27,31,82,9,0,0,0,0,0,0,1.28,1.48,0.57,0.45,0.52,1.37,3.15,1.56,9.57,3.62,2.65,1.05,10.39,0.278,3.8,,0.0,367,296,80.7,6.12,0,,2.65,80.1,-0.65,4.76,67.0,1,
621389,Ty Blach,Tyson,Blach,L,2023,21,76.9,106,53,48,24,50,15,0,0,0,0,0,0,3.66,5.05,2.52,2.29,1.14,2.38,5.62,1.69,5.85,2.81,2.08,1.76,12.41,0.315,5.37,,9.5,360,270,75.0,17.14,21,3.66,2.08,70.6,0.25,4.68,41.7,0,
543859,Michael Tonkin,Michael,Tonkin,R,2023,47,75.6,68,41,38,23,78,13,0,0,0,0,0,0,1.61,1.45,0.87,0.81,0.49,1.66,4.52,1.2,9.29,2.74,3.39,1.55,8.1,0.231,4.28,,0.0,334,270,80.8,7.11,0,,3.39,68.7,0.24,4.42,70.1,1,
663947,Tyler Holton,Weston,Holton,L,2023,59,75.3,56,21,20,18,74,9,0,0,0,0,0,0,1.28,0.95,0.36,0.34,0.31,1.25,2.39,0.98,8.84,2.15,4.11,1.08,6.69,0.199,3.51,,0.0,324,248,76.5,5.49,0,,4.11,86.3,-1.12,4.3,68.5,1,
666159,Matt Manning,Matthew,Manning,R,2023,15,75.2,60,37,31,21,50,11,0,0,0,0,0,0,5.01,4.0,2.47,2.07,1.4,3.33,3.71,1.08,5.98,2.51,2.38,1.32,7.18,0.21,4.61,,26.7,317,243,76.7,21.13,15,5.01,2.38,67.1,-0.9,4.22,47.3,0,
608344,Cole Irvin,Cole,Irvin,L,2023,24,75.0,78,42,38,21,68,11,0,0,0,0,0,0,3.13,3.25,1.75,1.58,0.88,2.83,4.56,1.32,8.16,2.52,3.24,1.32,9.36,0.257,4.13,,4.2,336,268,79.8,14.0,24,3.12,3.24,68.2,0.43,4.48,60.7,0,
500779,Jose Quintana,Jose,Quintana,L,2023,13,74.5,75,33,30,24,60,5,0,0,0,0,0,0,5.73,5.77,2.54,2.31,1.85,4.62,3.62,1.33,7.25,2.9,2.5,0.6,9.06,0.251,3.43,,61.5,320,241,75.3,24.62,13,5.73,2.5,71.7,0.19,4.3,56.2,0,
608717,Chris Stratton,Christopher,Stratton,R,2023,68,73.9,72,43,40,27,86,9,0,0,0,0,0,0,1.09,1.06,0.63,0.59,0.4,1.26,4.87,1.34,10.47,3.29,3.19,1.1,8.77,0.245,3.55,,0.0,361,293,81.2,5.31,0,,3.19,64.8,1.32,4.88,71.5,1,
518886,Craig Kimbrel,Craig,Kimbrel,R,2023,79,73.9,50,32,29,35,101,11,0,0,0,0,0,0,0.94,0.63,0.41,0.37,0.44,1.28,3.53,1.15,12.3,4.26,2.89,1.34,6.09,0.184,3.82,,0.0,312,258,82.7,3.95,0,,2.89,76.1,-0.29,4.22,97.1,1,
664353,José Urquidy,José,Urquidy,R,2023,20,73.2,80,46,46,27,54,18,0,0,0,0,0,0,3.66,4.0,2.3,2.3,1.35,2.7,5.66,1.46,6.64,3.32,2.0,2.21,9.84,0.267,6.03,,10.0,331,259,78.2,16.55,20,3.66,2.0,74.6,-0.37,4.52,48.9,0,
656945,Tanner Scott,Tanner,Scott,L,2023,75,72.0,53,22,20,24,105,3,0,0,0,0,0,0,0.96,0.71,0.29,0.27,0.32,1.4,2.5,1.07,13.13,3.0,4.38,0.38,6.63,0.197,1.83,,0.0,310,255,82.3,4.13,0,,4.38,75.5,0.67,4.31,101.6,1,
593576,Héctor Neris,Héctor,Neris,R,2023,79,71.6,47,22,19,36,86,10,0,0,0,0,0,0,0.91,0.59,0.28,0.24,0.46,1.09,2.39,1.16,10.81,4.53,2.39,1.26,5.91,0.18,4.12,,0.0,313,245,78.3,3.96,0,,2.39,88.4,-1.73,4.37,82.4,1,
519151,Ryan Pressly,Thomas,Pressly,R,2023,72,71.6,57,33,26,21,87,8,0,0,0,0,0,0,0.99,0.79,0.46,0.36,0.29,1.21,3.27,1.09,10.94,2.64,4.14,1.01,7.16,0.21,3.1,,0.0,298,248,83.2,4.14,0,,4.14,67.4,0.17,4.16,87.6,1,
